avg_err,r_error,t_error
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.926788749920726351e-01,6.217572561204865594e-02,7.214817141730361927e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
9.732688174780678159e-01,6.578278279981231158e-02,6.681869987769123442e-01
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
2.931508350830341891e-01,1.280524323072909903e-03,3.575050459276337637e-03
9.868430319782933724e-01,5.951691058017584413e-02,9.188554424073620552e-01
9.868430319782933724e-01,5.951691058017584413e-02,9.188554424073620552e-01
9.868430319782933724e-01,5.951691058017584413e-02,9.188554424073620552e-01
9.868430319782933724e-01,5.951691058017584413e-02,9.188554424073620552e-01
