avg_err,r_error,t_error
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
2.082823110517295691e-05,1.990550484771760176e-08,7.018617079125055875e-08
